case_id,time_days,gas_rate_m3_day,cumulative_gas_m3,oil_rate_m3_day,cumulative_oil_m3,field_pressure_bar,water_cut_fraction,water_injection_rate_m3_day,cumulative_injected_water_m3,water_rate_m3_day,cumulative_water_m3,parameter_polymer_concentration,parameter_injection_rate
polymer_sensitivity_v1-0003-8cd10086,2285.0,41266.5859375,107519568.0,31.63691520690918,36372.75,264.26348876953125,0.0051155588589608,200.0,457000.0,0.1626726686954498,170.9468231201172,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2310.0,38980.1796875,108494072.0,2.0582115650177,36424.203125,264.3920288085937,0.0032988446764647,200.0,462000.0,0.0068121929652988,171.11712646484375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2335.0,41295.6875,109526464.0,31.682323455810547,37216.26171875,264.2938537597656,0.0051286024972796,200.0,467000.0,0.1633236557245254,175.20021057128906,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2360.0,38979.06640625,110500944.0,2.058232307434082,37267.71875,264.42437744140625,0.0033234297297894,200.0,472000.0,0.0068632001057267,175.37179565429688,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2385.0,41198.9609375,111530912.0,31.872907638549805,38064.5390625,264.3265075683594,0.0051405630074441,200.0,477000.0,0.1646912992000579,179.48907470703125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2410.0,38981.8984375,112505464.0,2.0583887100219727,38116.0,264.4572448730469,0.0033481412101536,200.0,482000.0,0.0069149280898272,179.66195678710938,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2435.0,41189.39453125,113535200.0,32.044925689697266,38917.125,264.3580017089844,0.0051545416936278,200.0,487000.0,0.1660327166318893,183.81277465820312,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2460.0,38981.9375,114509744.0,2.05845046043396,38968.5859375,264.48931884765625,0.0033730557188391,200.0,492000.0,0.0069667673669755,183.9869384765625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2485.0,41159.51953125,115538736.0,32.201534271240234,39773.62109375,264.3898010253906,0.0051698749884963,200.0,497000.0,0.1673430353403091,188.17051696777344,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2510.0,38976.625,116513152.0,2.05798864364624,39825.07421875,264.5218505859375,0.0033979029394686,200.0,502000.0,0.0070166876539587,188.34593200683597,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2535.0,41157.57421875,117542088.0,32.36395263671875,40634.171875,264.4205627441406,0.0051864678971469,200.0,507000.0,0.1687297075986862,192.56417846679688,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2560.0,38997.7265625,118517032.0,2.059357166290283,40685.65625,264.5525817871094,0.0034232777543365,200.0,512000.0,0.0070739677175879,192.74102783203125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2585.0,41204.890625,119547152.0,32.395729064941406,41495.546875,264.448974609375,0.0052059213630855,200.0,517000.0,0.1695321947336197,196.9793243408203,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2610.0,39035.96484375,120523056.0,2.061267852783203,41547.08203125,264.5821838378906,0.0034484583884477,200.0,522000.0,0.0071327937766909,197.15765380859372,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2635.0,41168.6953125,121552272.0,32.477149963378906,42359.0078125,264.4768371582031,0.0052248877473175,200.0,527000.0,0.1705807298421859,201.4221649169922,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2660.0,39071.0390625,122529048.0,2.063028573989868,42410.5859375,264.61114501953125,0.0034738318063318,200.0,532000.0,0.0071915965527296,201.6019592285156,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2685.0,41137.3125,123557480.0,32.575531005859375,43224.97265625,264.5035705566406,0.005243785213679,200.0,537000.0,0.1717195361852646,205.8949432373047,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2710.0,39110.28515625,124535240.0,2.0649960041046143,43276.59765625,264.6385498046875,0.0034993486478924,200.0,542000.0,0.0072515164501965,206.07623291015625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2735.0,41064.67578125,125561856.0,32.71844482421875,44094.55859375,264.5304260253906,0.0052634980529546,200.0,547000.0,0.1731247007846832,210.40435791015625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2760.0,39125.921875,126540000.0,2.116440534591675,44147.46875,264.6658935546875,0.0035672893282026,200.0,552000.0,0.0075769848190248,210.59378051757807,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2785.0,40914.5234375,127562864.0,7.6173415184021,44337.90234375,264.7016906738281,0.0047795730642974,200.0,557000.0,0.0365824922919273,211.5083465576172,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2810.0,41294.86328125,128595240.0,7.641665935516357,44528.9453125,264.7254638671875,0.0047746300697326,200.0,562000.0,0.0366611704230308,212.42486572265625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2835.0,41400.72265625,129630256.0,7.745644569396973,44722.5859375,264.74615478515625,0.0047790040262043,200.0,567000.0,0.0371942184865474,213.35472106933597,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2860.0,41457.21875,130666688.0,7.76130485534668,44916.6171875,264.7652893066406,0.0047809034585952,200.0,572000.0,0.0372842997312545,214.28683471679688,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2885.0,41474.09765625,131703536.0,7.771150588989258,45110.8984375,264.7840576171875,0.0047847460955381,200.0,577000.0,0.0373617485165596,215.2208709716797,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2910.0,41476.640625,132740456.0,7.780386447906494,45305.40625,264.8028259277344,0.0047902511432766,200.0,582000.0,0.0374493971467018,216.1571044921875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2935.0,41475.25390625,133777336.0,7.790597438812256,45500.171875,264.8216247558594,0.0047971517778933,200.0,587000.0,0.037552822381258,217.09593200683597,0.5,200
polymer_sensitivity_v1-0003-8cd10086,2960.0,41464.140625,134813936.0,7.800149440765381,45695.17578125,264.8407592773437,0.0048052188940346,200.0,592000.0,0.0376624017953872,218.03749084472656,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3010.0,41443.59765625,136886112.0,7.835721969604492,46086.9609375,264.8798522949219,0.0048253661952912,200.0,602000.0,0.037993561476469,219.93716430664065,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3060.0,41423.8125,138957312.0,7.855535507202148,46479.73828125,264.92022705078125,0.0048473826609551,200.0,612000.0,0.0382642671465873,221.8503875732422,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3160.0,41409.32421875,143098240.0,7.914344787597656,47271.171875,265.0009460449219,0.0048979320563375,200.0,632000.0,0.0389547199010849,225.745849609375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3260.0,41407.8515625,147239024.0,7.965530872344971,48067.7265625,265.0809936523437,0.0049526533111929,200.0,652000.0,0.0396468713879585,229.7105407714844,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3360.0,41381.6484375,151377184.0,8.016095161437988,48869.3359375,265.1640014648437,0.0050109545700252,200.0,672000.0,0.040370587259531,233.7476043701172,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3460.0,41356.51171875,155512848.0,8.069294929504395,49676.265625,265.2502136230469,0.0050720050930976,200.0,692000.0,0.0411361493170261,237.86122131347656,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3560.0,41321.390625,159644976.0,8.122404098510742,50488.5078125,265.3412475585937,0.0051353215239942,200.0,712000.0,0.0419264659285545,242.05386352539065,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3660.0,41318.28125,163776816.0,8.184125900268555,51306.91796875,265.4327087402344,0.0052006794139742,200.0,732000.0,0.042785532772541,246.33241271972656,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3760.0,41338.9453125,167910704.0,8.252867698669434,52132.20703125,265.5207824707031,0.0052679786458611,200.0,752000.0,0.0437061749398708,250.7030334472656,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3860.0,41361.58984375,172046864.0,8.323675155639648,52964.57421875,265.60504150390625,0.0053371819667518,200.0,772000.0,0.0446633473038673,255.16937255859372,0.5,200
polymer_sensitivity_v1-0003-8cd10086,3960.0,41382.75,176185136.0,8.39771842956543,53804.34375,265.6863708496094,0.0054083559662103,200.0,792000.0,0.0456648208200931,259.73583984375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4060.0,41359.84765625,180321120.0,8.466263771057129,54650.97265625,265.7724914550781,0.0054815681651234,200.0,812000.0,0.0466641932725906,264.4022827148437,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4160.0,41298.57421875,184450976.0,8.530481338500977,55504.01953125,265.86676025390625,0.0055569466203451,200.0,832000.0,0.0476683191955089,269.1690979003906,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4260.0,41255.51171875,188576528.0,8.601387023925781,56364.15625,265.96685791015625,0.0056346445344388,200.0,852000.0,0.0487403944134712,274.04315185546875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4360.0,41241.51171875,192700688.0,8.682809829711914,57232.4375,266.0682373046875,0.0057149464264512,200.0,872000.0,0.0499070063233375,279.0338439941406,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4460.0,41243.70703125,196825056.0,8.774574279785156,58109.89453125,266.1683349609375,0.0057979361154139,200.0,892000.0,0.0511711090803146,284.15093994140625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4560.0,41238.5,200948896.0,8.871663093566895,58997.0625,266.2705383300781,0.0058839642442762,200.0,912000.0,0.0525095127522945,289.40191650390625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4660.0,41198.98046875,205068800.0,8.969677925109863,59894.03125,266.3780822753906,0.0059737614355981,200.0,932000.0,0.0539047271013259,294.7923889160156,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4760.0,41138.44140625,209182640.0,9.073280334472656,60801.359375,266.493896484375,0.0060678645968437,200.0,952000.0,0.0553915500640869,300.33154296875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4860.0,41034.0234375,213286048.0,9.177993774414062,61719.15625,266.62469482421875,0.0061668641865253,200.0,972000.0,0.0569506511092186,306.0265808105469,0.5,200
polymer_sensitivity_v1-0003-8cd10086,4960.0,40905.765625,217376624.0,9.289837837219238,62648.140625,266.7745361328125,0.0062714712694287,200.0,992000.0,0.0586286336183548,311.88946533203125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5060.0,40722.16015625,221448832.0,9.40824031829834,63588.96484375,266.9520263671875,0.0063808443956077,200.0,1012000.0,0.0604180358350276,317.9312744140625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5160.0,40532.1796875,225502064.0,9.548365592956545,64543.80078125,267.1578674316406,0.0064952503889799,200.0,1032000.0,0.0624244846403598,324.1737060546875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5260.0,40367.73046875,229538832.0,9.717284202575684,65515.53125,267.3875732421875,0.0066160028800368,200.0,1052000.0,0.0647177547216415,330.6454772949219,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5360.0,40157.7890625,233554608.0,9.913772583007812,66506.90625,267.6480712890625,0.0067446082830429,200.0,1072000.0,0.0673185512423515,337.3773498535156,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5460.0,39975.765625,237552192.0,10.15951442718506,67522.859375,267.9327392578125,0.006884011439979,200.0,1092000.0,0.0704229995608329,344.4196472167969,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5560.0,39834.4765625,241535632.0,10.469430923461914,68569.8046875,268.23394775390625,0.0070372619666159,200.0,1112000.0,0.0741982832551002,351.8394775390625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5660.0,39630.1796875,245498656.0,10.836552619934082,69653.4609375,268.560546875,0.0072082174010574,200.0,1132000.0,0.0786793678998947,359.7073974609375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5760.0,39533.84765625,249452032.0,11.313008308410645,70784.7578125,268.8961181640625,0.0074012796394526,200.0,1152000.0,0.0843550786375999,368.1429138183594,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5860.0,39428.4375,253394880.0,11.902502059936523,71975.0078125,269.2413635253906,0.0076226131059229,200.0,1172000.0,0.0914250686764717,377.2854309082031,0.5,200
polymer_sensitivity_v1-0003-8cd10086,5960.0,39244.21875,257319296.0,12.632390975952148,73238.25,269.5992736816406,0.0078823147341609,200.0,1192000.0,0.1003635823726654,387.32177734375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6060.0,39082.33984375,261227536.0,13.57503890991211,74595.75,269.9611511230469,0.0081885391846299,200.0,1212000.0,0.112077496945858,398.529541015625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6160.0,38692.99609375,265096832.0,14.78908920288086,76074.6640625,270.3579406738281,0.0085544809699058,200.0,1232000.0,0.1276045888662338,411.28997802734375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6260.0,38190.8359375,268915904.0,16.46231460571289,77720.890625,270.79669189453125,0.0090130837634205,200.0,1252000.0,0.1497257202863693,426.2625732421875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6360.0,37552.58984375,272671168.0,18.823802947998047,79603.2734375,271.2825927734375,0.0098022939637303,200.0,1272000.0,0.1863430291414261,444.8968505859375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6460.0,36803.671875,276351552.0,22.24871635437012,81828.140625,271.8052062988281,0.0110321277752518,200.0,1292000.0,0.2481887340545654,469.7157287597656,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6560.0,35894.26953125,279940960.0,27.121374130249023,84540.28125,272.3503112792969,0.0128446798771619,200.0,1312000.0,0.3528982400894165,505.0055541992188,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6660.0,34789.94140625,283419968.0,34.55980682373047,87996.265625,272.87615966796875,0.0153124742209911,200.0,1332000.0,0.5374254584312439,558.7481079101562,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6760.0,32841.79296875,286704160.0,47.49591064453125,92745.8515625,273.369873046875,0.0179497431963682,200.0,1352000.0,0.8681220412254333,645.560302734375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6860.0,29709.427734375,289675104.0,67.94294738769531,99540.1484375,273.8172912597656,0.0204635709524154,200.0,1372000.0,1.4194014072418213,787.5004272460938,0.5,200
polymer_sensitivity_v1-0003-8cd10086,6960.0,26548.521484375,292329952.0,89.00260162353516,108440.40625,274.1960144042969,0.0241079404950141,200.0,1392000.0,2.1986749172210693,1007.367919921875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7060.0,24145.369140625,294744480.0,104.48085021972656,118888.4921875,274.5240783691406,0.0291698966175317,200.0,1412000.0,3.139267683029175,1321.294677734375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7160.0,22530.162109375,296997504.0,114.33373260498048,130321.8671875,274.8073425292969,0.0374137163162231,200.0,1432000.0,4.443912982940674,1765.68603515625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7260.0,21430.88671875,299140576.0,120.3617172241211,142358.03125,275.04815673828125,0.0485182404518127,200.0,1452000.0,6.13752031326294,2379.43798828125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7360.0,20771.66796875,301217760.0,122.47803497314452,154605.84375,275.26080322265625,0.0637005865573883,200.0,1472000.0,8.332721710205078,3212.710205078125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7460.0,20091.529296875,303226912.0,123.5951156616211,166965.359375,275.4517517089844,0.0830268338322639,200.0,1492000.0,11.190853118896484,4331.79541015625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7560.0,19401.734375,305167072.0,123.54998016357422,179320.359375,275.6338806152344,0.1058487445116043,200.0,1512000.0,14.625724792480469,5794.3681640625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7660.0,18703.98046875,307037472.0,122.5988998413086,191580.234375,275.8085327148437,0.1325052976608276,200.0,1532000.0,18.72634506225586,7667.00244140625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7760.0,18017.2890625,308839200.0,120.85913848876952,203666.15625,275.9772033691406,0.1617789417505264,200.0,1552000.0,23.326141357421875,9999.6162109375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7860.0,17345.61328125,310573760.0,118.6475601196289,215530.90625,276.138427734375,0.1924951076507568,200.0,1572000.0,28.28351211547852,12827.9677734375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,7960.0,16703.51171875,312244128.0,116.00364685058594,227131.28125,276.2995300292969,0.2233556509017944,200.0,1592000.0,33.36156463623047,16164.1240234375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8060.0,16132.369140625,313857344.0,113.07742309570312,238439.015625,276.4415283203125,0.2545323371887207,200.0,1612000.0,38.609130859375,20025.037109375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8160.0,15655.2705078125,315422880.0,109.79995727539062,249419.015625,276.56524658203125,0.2844907343387604,200.0,1632000.0,43.65711212158203,24390.748046875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8260.0,15167.423828125,316939616.0,106.66427612304688,260085.4375,276.6752319335937,0.3127491474151611,200.0,1652000.0,48.54000473022461,29244.75,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8360.0,14723.19140625,318411936.0,103.9178237915039,270477.21875,276.764892578125,0.3381547033786773,200.0,1672000.0,53.09442901611328,34554.19140625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8460.0,14297.41796875,319841696.0,101.2698211669922,280604.21875,276.8388977050781,0.361646443605423,200.0,1692000.0,57.37239074707031,40291.4296875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8560.0,13902.8701171875,321231968.0,98.8493194580078,290489.125,276.8969116210937,0.3829361796379089,200.0,1712000.0,61.34370422363281,46425.80078125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8660.0,13537.544921875,322585728.0,96.6601104736328,300155.15625,276.9421081542969,0.4018361568450928,200.0,1732000.0,64.9345932006836,52919.26171875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8760.0,13203.9775390625,323906112.0,94.70466613769533,309625.625,276.9757385253906,0.4185545444488525,200.0,1752000.0,68.17332458496094,59736.59375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8860.0,12902.2275390625,325196352.0,92.99224853515624,318924.84375,276.998779296875,0.4331855475902557,200.0,1772000.0,71.06893920898438,66843.484375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,8960.0,12631.23828125,326459456.0,91.52782440185548,328077.625,277.01123046875,0.4458368420600891,200.0,1792000.0,73.63621520996094,74207.109375,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9060.0,12389.07421875,327698368.0,90.26406860351562,337104.03125,277.0155944824219,0.4566563665866852,200.0,1812000.0,75.86297607421875,81793.40625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9160.0,12174.30859375,328915808.0,89.18287658691406,346022.3125,277.0140075683594,0.4658509194850921,200.0,1832000.0,77.7796401977539,89571.3671875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9260.0,11983.4345703125,330114144.0,88.25393676757812,354847.71875,277.0082702636719,0.4737148582935333,200.0,1852000.0,79.43830871582031,97515.203125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9360.0,11816.5966796875,331295808.0,87.48649597167969,363596.375,276.9989318847656,0.4802753031253814,200.0,1872000.0,80.84588623046875,105599.7890625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9460.0,11666.873046875,332462496.0,86.81391906738281,372277.75,276.9872131347656,0.48599374294281,200.0,1892000.0,82.08269500732422,113808.0625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9560.0,11531.998046875,333615712.0,86.21644592285156,380899.40625,276.9737854003906,0.4910407662391662,200.0,1912000.0,83.18109893798828,122126.171875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9660.0,11410.77734375,334756768.0,85.68165588378906,389467.5625,276.9591064453125,0.4955189526081085,200.0,1932000.0,84.1595230102539,130542.125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9760.0,11302.1220703125,335886976.0,85.20155334472656,397987.71875,276.94366455078125,0.4994963705539703,200.0,1952000.0,85.03008270263672,139045.125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9860.0,11205.6728515625,337007552.0,84.77735137939453,406465.4375,276.9276428222656,0.5029984712600708,200.0,1972000.0,85.80029296875,147625.15625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,9960.0,11120.271484375,338119584.0,84.40532684326172,414906.0,276.9111633300781,0.5060656666755676,200.0,1992000.0,86.47838592529297,156273.0,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10060.0,11046.16015625,339224192.0,84.0926742553711,423315.25,276.8960266113281,0.50874924659729,200.0,2012000.0,87.08807373046875,164981.8125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10160.0,10980.609375,340322272.0,83.82251739501953,431697.5,276.880126953125,0.5110685229301453,200.0,2032000.0,87.6176986694336,173743.578125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10260.0,10922.3984375,341414496.0,83.5887222290039,440056.375,276.8633117675781,0.513070821762085,200.0,2052000.0,88.07633209228516,182551.203125,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10360.0,10870.30859375,342501536.0,83.38426971435547,448394.8125,276.8459167480469,0.5148245096206665,200.0,2072000.0,88.47987365722656,191399.1875,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10460.0,10823.701171875,343583904.0,83.20560455322266,456715.375,276.8282470703125,0.5163456797599792,200.0,2092000.0,88.82967376708984,200282.15625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10560.0,10782.0419921875,344662112.0,83.05205535888672,465020.5625,276.8101501464844,0.5176877975463867,200.0,2112000.0,89.1435775756836,209196.515625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10660.0,10744.8203125,345736576.0,82.91799926757812,473312.375,276.7920227050781,0.5188467502593994,200.0,2132000.0,89.41378784179688,218137.890625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10760.0,10711.876953125,346807776.0,82.80279541015625,481592.65625,276.7741394042969,0.5198349356651306,200.0,2152000.0,89.64373779296875,227102.265625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10860.0,10682.779296875,347876064.0,82.70439910888672,489863.09375,276.75653076171875,0.5206809043884277,200.0,2172000.0,89.84120178222656,236086.390625,0.5,200
polymer_sensitivity_v1-0003-8cd10086,10960.0,10657.24609375,348941792.0,82.62215423583984,498125.3125,276.73907470703125,0.5214065909385681,200.0,2192000.0,90.01322937011719,245087.71875,0.5,200
polymer_sensitivity_v1-0004-737bf45b,1.0,1531511.375,1531511.375,438.476806640625,438.476806640625,270.9838256835937,0.0037272714544087,100.0,100.0,1.6404364109039309,1.6404364109039309,1.0,100
polymer_sensitivity_v1-0004-737bf45b,2.0,730985.25,2262496.75,186.0360870361328,624.5128784179688,270.59991455078125,0.0037339970003813,100.0,200.0,0.6972617506980896,2.337698221206665,1.0,100
polymer_sensitivity_v1-0004-737bf45b,3.0,540452.375,2802949.0,122.6623992919922,747.17529296875,270.309814453125,0.0037017203867435,100.0,300.0,0.4557489454746246,2.793447256088257,1.0,100
polymer_sensitivity_v1-0004-737bf45b,4.0,451269.0625,3254218.0,96.88551330566406,844.060791015625,270.03973388671875,0.0036829458549618,100.0,400.0,0.358143150806427,3.151590347290039,1.0,100
polymer_sensitivity_v1-0004-737bf45b,5.0,397764.8125,3651983.0,82.7401123046875,926.8009033203124,269.78961181640625,0.0036712358705699,100.0,500.0,0.3048777282238006,3.456468105316162,1.0,100
polymer_sensitivity_v1-0004-737bf45b,6.0,361340.4375,4013323.25,73.57272338867188,1000.3736572265624,269.5608825683594,0.0036626630462706,100.0,600.0,0.270462691783905,3.726930856704712,1.0,100
polymer_sensitivity_v1-0004-737bf45b,7.0,334595.53125,4347919.0,67.05946350097656,1067.43310546875,269.3500671386719,0.0036558515857905,100.0,700.0,0.2460589855909347,3.972989797592163,1.0,100
polymer_sensitivity_v1-0004-737bf45b,8.0,313884.5625,4661803.5,62.153541564941406,1129.586669921875,269.15478515625,0.003650271333754,100.0,800.0,0.2277085036039352,4.200698375701904,1.0,100
polymer_sensitivity_v1-0004-737bf45b,9.0,297147.0,4958950.5,58.29400253295898,1187.880615234375,268.9706115722656,0.00364565779455,100.0,900.0,0.2132975906133651,4.413995742797852,1.0,100
polymer_sensitivity_v1-0004-737bf45b,10.0,283159.28125,5242109.5,55.151817321777344,1243.032470703125,268.7964782714844,0.0036418158560991,100.0,1000.0,0.201586902141571,4.615582942962647,1.0,100
polymer_sensitivity_v1-0004-737bf45b,13.0,253532.484375,6002707.0,48.865047454833984,1389.6275634765625,268.3396911621094,0.003634538501501,100.0,1300.0,0.1782497614622116,5.150331974029541,1.0,100
polymer_sensitivity_v1-0004-737bf45b,15.0,237413.890625,6477535.0,45.52210235595703,1480.671875,268.0719299316406,0.0036302872467786,100.0,1500.0,0.165860429406166,5.482052803039551,1.0,100
polymer_sensitivity_v1-0004-737bf45b,20.0,208087.015625,7517970.0,39.74273300170898,1679.385498046875,267.508544921875,0.0036231053527444,100.0,2000.0,0.1445157080888748,6.204631328582764,1.0,100
polymer_sensitivity_v1-0004-737bf45b,25.0,185305.578125,8444498.0,34.68659210205078,1852.8184814453125,267.032470703125,0.0036082989536225,100.0,2500.0,0.1256128400564193,6.832695484161377,1.0,100
polymer_sensitivity_v1-0004-737bf45b,30.0,166633.90625,9277667.0,30.612998962402344,2005.8834228515625,266.6253967285156,0.0035940678790211,100.0,3000.0,0.1104220598936081,7.384805679321289,1.0,100
polymer_sensitivity_v1-0004-737bf45b,35.0,150892.65625,10032131.0,27.23230361938477,2142.044921875,266.2730712890625,0.0035802787169814,100.0,3500.0,0.0978495627641677,7.874053478240967,1.0,100
polymer_sensitivity_v1-0004-737bf45b,40.0,137387.0625,10719066.0,24.362443923950195,2263.857177734375,265.9609680175781,0.0035666276235133,100.0,4000.0,0.0872027873992919,8.310067176818848,1.0,100
polymer_sensitivity_v1-0004-737bf45b,45.0,125647.453125,11347303.0,21.88828468322754,2373.298583984375,265.6861267089844,0.0035529695451259,100.0,4500.0,0.0780457034707069,8.700296401977539,1.0,100
polymer_sensitivity_v1-0004-737bf45b,50.0,115380.59375,11924206.0,19.699291229248047,2471.795166015625,265.43975830078125,0.0035382856149226,100.0,5000.0,0.0699492171406745,9.050042152404783,1.0,100
polymer_sensitivity_v1-0004-737bf45b,55.0,106407.5546875,12456244.0,17.53268814086914,2559.45849609375,265.2175598144531,0.0035162321291863,100.0,5500.0,0.061866533011198,9.359375,1.0,100
polymer_sensitivity_v1-0004-737bf45b,60.0,98544.9375,12948969.0,15.365009307861328,2636.283447265625,265.0162048339844,0.0034841618034988,100.0,6000.0,0.0537213534116745,9.627982139587402,1.0,100
polymer_sensitivity_v1-0004-737bf45b,70.0,85651.75,13805486.0,11.451496124267578,2750.798583984375,264.6822814941406,0.0033932430669665,100.0,7000.0,0.0389900133013725,10.017881393432615,1.0,100
polymer_sensitivity_v1-0004-737bf45b,80.0,75056.21875,14556048.0,8.076607704162598,2831.564697265625,264.40386962890625,0.0032504384871572,100.0,8000.0,0.0263381265103817,10.28126335144043,1.0,100
polymer_sensitivity_v1-0004-737bf45b,100.0,60296.3203125,15761975.0,3.243177890777588,2896.42822265625,264.0025939941406,0.002579856198281,100.0,10000.0,0.0083885742351412,10.449034690856934,1.0,100
polymer_sensitivity_v1-0004-737bf45b,120.0,49692.85546875,16755832.0,2.6240251064300537,2948.90869140625,263.7056579589844,0.0025877873413264,100.0,12000.0,0.0068080369383096,10.585195541381836,1.0,100
polymer_sensitivity_v1-0004-737bf45b,140.0,44504.9375,17645930.0,32.98388671875,3608.58642578125,263.3830871582031,0.0038799417670816,100.0,14000.0,0.1284740269184112,13.154675483703612,1.0,100
